image_url,journalist_caption
https://i.guim.co.uk/img/media/046a2892f55adff3bdf8e19013421c045f72b7ca/142_66_4966_3339/master/4966.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c8c2dcd0507d35e5a0d5e30203263036,A woman with her baby leaves a tribute for victims after the attack at Westfield Bondi Junction shopping centre in Sydney.
https://i.guim.co.uk/img/media/deab4189d2818672de598ea6db51fa0de8830d70/0_0_5500_3667/master/5500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fc55fb2c6ac49575ddb4c8544d410061,A person surrounded by flood water caused by heavy rains. Some residents of the city wrestling with the aftermath of extraordinary torrential rains related harrowing stories of spending the night in their cars and travellers enduring chaotic scenes at airports. 
https://i.guim.co.uk/img/media/39dc2350a96a43fa57d067a60c1e8c09122f307d/0_0_7947_5298/master/7947.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7770d19200c5f946c11e28fec509c031,Hindu devotees offer prayers to the sun god on the banks of the river Brahmaputra during the Chaiti Chhath Puja festival.
https://i.guim.co.uk/img/media/a62a18781290f4ef1153a8b7a71be836c28a9bd0/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d30a71a11d96d0357292a8a6faa5784d,Georgian migrant Nani smiles as she thanks a US volunteer at the border wall separating Tijuana Mexico and San Diego as she waits to apply for asylum.
https://i.guim.co.uk/img/media/1b0d17cfc90850486ffc5787b6777cd2682dfd71/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=82b9f99d642d9b431b4e0b154d767b10,Rescued migrants rest after a Spanish ship came to the aid of a boat with 72 migrants on board off the coast of Fuerteventura.
https://i.guim.co.uk/img/media/df7cdbbbc380950712f58a3430f362de895e9d83/0_0_4000_2668/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=98beddd1e6993f8f15461482ed725f50,Young women in traditional attire rest after a parade during the Shuwalid festival. Shuwalid is an annual celebration for the Harari people of Ethiopia marking the end of six days of fasting during Ramadan.
https://i.guim.co.uk/img/media/0bd0211238b236750bc36074b4a15275f1c2cef0/0_0_5760_3840/master/5760.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4399fbc2ed4ef89390ef585966e7271c,Smoke rises as a woman and child stand amid the rubble of buildings destroyed during an Israeli bombardment.
https://i.guim.co.uk/img/media/95896d4a9a304c7b5c6d2c720bc05c7d8c9e232d/0_0_8256_5504/master/8256.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=fc2b9e51eca4924377e451c209a4e031,Paper notes scribbled with prayers stuffed between the cracks at the Western Wall a holy site in the old city.
https://i.guim.co.uk/img/media/9d59dd600a2dda98fd24794d84492af2f8caf417/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a2f7679ba5a47297bebf9e04d8447ad2,A destroyed house near an open-pit copper mine run by a subsidiary of China’s Zijin Mining. The landscape is scarred by piles of mine waste.
https://i.guim.co.uk/img/media/c87bc0b5ac31f3f9a6d4d6f6f1fd05fa40b71679/0_0_5100_3400/master/5100.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8a7caebb92a12801e7ef8aeb6e1d13fa,Iranian women walk past a banner showing missiles being launched from Iran. US officials confirmed that Israel had carried out airstrikes against Iran after explosions were reported in the sky over the cities of Isfahan and Tabriz.
https://i.guim.co.uk/img/media/cbe862f2d75cfe9cfeb6a9aa613082ddc94ddd37/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=46b363a457026693064065b15896cf43,A volcano erupts beneath the northern lights.
https://i.guim.co.uk/img/media/90f01be4009b0ffc7cab56d2f1942d78ec970438/0_0_4401_2672/master/4401.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=203a413b84da49a1e6e57ea975de1d7d,Paul Townend on I Am Maximus jumps the Chair on his way to winning the Grand National at Aintree. I Am Maximus made a decisive dash with half a furlong to run.
https://i.guim.co.uk/img/media/dc026d7877ee88cce32b152a8c71145af3aeef5b/0_0_6691_4463/master/6691.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a532ab8380ecb5e7251c39c4cf32f3d3,American track and field athlete Gabby Thomas poses for a portrait during the Team USA media summit ahead of the Paris Olympics and Paralympics.
https://i.guim.co.uk/img/media/46d8656f5e26ddc3617304fdf4c6927e3e71c576/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=010874a340891afb4ded3fb3de5e667f,Artists from the Metropolitan Circus have fun before performing at the departures terminal of the Henri Coanda international airport near Bucharest. The event was organised to mark World Circus Day.
https://i.guim.co.uk/img/media/19fc3cfe55e5e8f3dba213257e25a197a497eef7/0_0_5830_3887/master/5830.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b84fe25987d06476ddc71e328a46a589,Former president Donald Trump with his attorney Todd Blanche speaks to reporters outside the courtroom following the first day of jury selection for his trial at the Manhattan criminal court.
https://i.guim.co.uk/img/media/f7c6a85839d0de11c61700ae6093460f61be7f8a/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9899a169b4415318c6f217d6fb9e9876,Families return to their homes after the Israeli forces’ withdrawal. Thousands of Palestinians exhausted by six months of unrelenting war and multiple displacements found a city landscape marked by shattered buildings and stench of death.
https://i.guim.co.uk/img/media/ae9aaff8d371365fadec5f50abe02f5029041b1f/0_0_4826_3122/master/4826.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=26f4bf8e85125aa603178ed138d18ae9,A Ukrainian soldier prays in a church damaged by a Russian airstrike. Ukraine’s parliament this week passed a mobilisation bill aimed at conscripting hundreds of thousands of reinforcements after a lengthy and contentious process to determine who next will be pressed into service.
https://i.guim.co.uk/img/media/74c201510b956f9b2658c06bbba2135537a5886b/0_0_13500_8985/master/13500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0710b1a9b216b329f09f34140ce2f3d5,Demonstrators and the police clash during a protest against Nato and the war in Gaza. The protesters were trying to reach the San Carlo theatre where an event marking the 75th anniversary of the military alliance was scheduled to be held.
https://i.guim.co.uk/img/media/ccae2b04639f9a35c5546086fcafd43598c0d6e8/0_43_5056_3389/master/5056.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=92e4ac3c2e00c4ffe1d7ff61d73815be,People walk past the Ministry of Defence hours after members of Youth Demand and Palestine Action spayed red paint on to the building. Youth Demand has hit the headlines in recent weeks after it also spray painted Labour party headquarters and staged a protest outside Keir Starmer’s home.
https://i.guim.co.uk/img/media/99924a6ef52a4ebb25ccecf359f5fafdf052b457/0_0_5237_3492/master/5237.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=71e17a04d816425fbf0a568ffb229d90,Palestinians look towards an Israeli airstrike near al-Firas market. This week Joe Biden said the Israeli prime minister Benjamin Netanyahu’s approach was a ‘mistake’ and urged Israel to call for a ceasefire. The US president’s comments were some of his strongest criticism yet of Netanyahu amid growing tensions over the civilian death toll and dire conditions inside Gaza.
https://i.guim.co.uk/img/media/ce7c8e2170973184f4a838a7b667d8208cc465e7/0_0_3751_2501/master/3751.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=272dc8e138816c89f9ce9d999b50abb8,Women pray at the Sheikh Zayed Grand Mosque on Laylat al-Qadr (Night of Destiny) which marks the moment when the Qur’an was first revealed to the prophet Muhammad.
https://i.guim.co.uk/img/media/f1364700dff07dc84483a2937faa58460978a0ba/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=41a79cab92b9e8d9b7d2ef13ae9110b5,People gather next to Niagara Falls to watch the total solar eclipse.
https://i.guim.co.uk/img/media/d0ec716ec7cdd5f568ab39fc29ad185c95b2759b/0_0_3134_2090/master/3134.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=05490b40fdfe9a6ed64976b8e4ec918b,The Baily’s beads – sunlight emerging from the eclipse shadow – appear as the moon passes in front of the sun. The ethereal spectacle of the total solar eclipse swept across North America and Mexico on Monday giving tens of millions of people the chance to witness the celestial show.
https://i.guim.co.uk/img/media/c868927103167e2ece53a44818d138554903fe5d/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8acaf0eedfb77840731d9dfc20b8746e,A volcano that erupted three times between December and February continues to spew lava and emit smoke as the northern lights appear over the town.
https://i.guim.co.uk/img/media/d137bd92513c1efdf771d3ee678a3eae6f38ae4f/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ba83e32eb5b63d4880d65d5a868258f2,People protest against Benjamin Netanyahu’s government and call for the release of hostages held by Hamas as the Israel-Gaza war reached its half-year mark. People protest against Benjamin Netanyahu’s government and call for the release of hostages held by Hamas as the Israel-Gaza war reached its half-year mark. 
https://i.guim.co.uk/img/media/211d8d3b3a78f600081db1f9527742da62b0c598/0_0_4000_3000/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2321cbac447f4b2ad201417d8a23c4cf,Family members visit the memorial site for victims killed at the Nova music festival during the 7 October attack by Hamas in southern Israel.
https://i.guim.co.uk/img/media/81c0ad0e3e9a8797e26a7c1cc8dddc8e21c071a3/0_0_3297_2198/master/3297.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d193028fc5cb4d1b7493a0ecab985900,A woman cries over the grave of a loved one at the start of the Eid al-Fitr at a cemetery in Rafah.
https://i.guim.co.uk/img/media/8d620711ff347b10a996eae9e11aaf5599df70a3/0_0_6365_4224/master/6365.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=6eee998cf83ad4287e197c41e1838dc5,Displaced Palestinians perform Eid al-Fitr prayers next to their families’ tents.
https://i.guim.co.uk/img/media/3b54994b891bfd1998fa3a67814f67eb58ea99e1/0_0_4500_3002/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=f14f4d5a2b4a55013ae72bc8e65aaeac,A woman adjusts her hijab while queuing to attend the special morning prayers at the start of Eid al-Fitr.
https://i.guim.co.uk/img/media/1d8e5f29bf36c92165df73ca324cf5b73c733bd7/0_0_4500_3002/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8ed55a7f9afbfd13480f72024da236b1,People gather for a special morning prayer at Kigali Pelé Stadium.
https://i.guim.co.uk/img/media/51942311a1458908a163de4841a477ddfaffa2ab/0_0_4500_3001/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9a544a8f11702f94d594dbfa2e9a88a4,People look towards the damage caused by shelling as they ride a local bus past a train station.
https://i.guim.co.uk/img/media/e102d1a9e23f7c658082e4420eafa916b35567d1/55_0_5417_3567/master/5417.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=8135254e5d2d16841575bbe5dbedb724,A vendor moves a cart loaded with beverages. The situation in the city has been calmer this week after a failed attack by gangs near the National Palace which was the official residence of the president of Haiti.
https://i.guim.co.uk/img/media/f9cec2bb7fdcbd591bbe68a0a029f1000ea30904/0_0_5493_3726/master/5493.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0dd3cb7c164cf99f7a38f36cc37737a2,Police stand guard as supporters burn flares outside the Wanda Metropolitano before the Champions League quarter-final between Atletico Madrid and Dortmund. Police in London and Madrid and Paris stepped up security before this week’s Champions League quarter-finals after an apparent threat from Islamic State.
https://i.guim.co.uk/img/media/a7785e224fe8b4b65bf4fc1eb295016ffd32380f/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4ef19ed98759fd9eeacede9c721310bf,Racegoers enjoy the second day of the 2024 Grand National festival at Aintree.
https://i.guim.co.uk/img/media/aa700e740e0bc3c7de771ff73b4ed79d7ece6ed6/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=307bca04dd5d9c7a3b7eb8f1d1d71701,Anouk Garnier attempts to beat the world rope climbing record at the Eiffel Tower. Garnier broke the record with a climb of 110 metres in 18 minutes that raised money for cancer prevention and support.
https://i.guim.co.uk/img/media/c4f37378d3ea9f7ba421d61c8317590463a2ef53/0_0_5763_3842/master/5763.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=bdca5e0f92a75f9ff571215ad05a9e15,People gather around a car used by US-based aid group World Central Kitchen which was hit by an Israeli strike in Deir al-Balah. An Israeli military commission of inquiry has blamed a series of ‘grave errors’ by military personnel including lack of coordination and misidentification for its killing of seven World Central Kitchen aid workers in Gaza drone strikes.
https://i.guim.co.uk/img/media/feb82f5336cad640c341bc5e77120fd4ec4e3256/0_0_7138_4759/master/7138.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=c3a18cd24ba9cd130d8732c22950365e,Palestinian women react as they see the bodies of dead relatives – killed in an overnight Israeli bombardment that targeted a residential area in Rafah – moved into a vehicle.
https://i.guim.co.uk/img/media/d955b86451c50508290c8ed3825a5b3a052abca2/0_0_3391_2261/master/3391.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2ad0c404e7f8345896506e93dca1126a,Humanitarian aid being airdropped from a military aircraft over the northern Gaza Strip. The Jordanian army said that two Jordanian C-130 aircraft four US planes and others from Britain and Germany and Egypt and the United Arab Emirates have carried out aid airdrops over northern Gaza.
https://i.guim.co.uk/img/media/be8a9f9ae2d4a60a2e0ebd84ca89ae3ed9cdd4cd/0_0_6240_4160/master/6240.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=eb1d3963ae0ca40301197b8d0a38dc1f,Hooded penitents attend a procession in Torres del Rio during Easter Holy Week.
https://i.guim.co.uk/img/media/35671ef815231f59d3ae3044d648a3f2536d819f/0_0_4800_3200/master/4800.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=a7f42965e43bed4da659c517567171f8,Iranian Shi’ite Muslims place copies of the Qur’an on their heads as they pray on Laylat al-Qadr or the Night of Destiny during the holy fasting month of Ramadan at the shrine of St Saleh in northern Tehran.
https://i.guim.co.uk/img/media/0867f549515b23af4c1368d3a7d85f6b681721f1/0_0_5461_3642/master/5461.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0fb2e912903a18ef4e7c75665fefc4f2,The shadow of razor wire falls on the face of Alejandra of Venezuela as she and others prepare to breach a fence into the US from the bank of the Rio Grande in El Paso.
https://i.guim.co.uk/img/media/0eb807afcdb7c8e19ca16e3b12f5d823d2228fc7/0_0_5602_3735/master/5602.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9ea3cf5f63e69a0d5bea45f04e4da897,Devotees carry a statue of Jesus Christ past a jazz bar during a Holy Week procession in Havana.
https://i.guim.co.uk/img/media/439df3363338999b95a00b86d40867c3ee57ba5d/0_0_5788_3859/master/5788.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=25c4f992a301fa3e5083b58dff9ee6a5,A woman exits a tornado-hit building in Sunbright. The tornado caused extensive damage to the town but no injuries were initially reported.
https://i.guim.co.uk/img/media/e5e3e11ab9254ca3c998725fc1d7c21459b36190/0_0_5967_3978/master/5967.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2b71004bc0c1357a8f056978d98acdf9,A Ukrainian serviceman drives a British FV103 Spartan armoured personnel carrier on a road that leads to the town of Chasiv Yar in the Donetsk region. 
https://i.guim.co.uk/img/media/ecdfb56536d6244272289fff6b335953d909c3fe/0_0_4500_3000/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=00ca6b5f1667840b040a8df5c4459396v,Demonstrators lift up assault rifles as they gather during a pro-Palestinian and anti-Israel rally outside al-Saleh mosque in the Houthi-held capital Sana’a.
https://i.guim.co.uk/img/media/a3ee226fff5408cd199eae83b66fc765bcfd5160/0_0_6000_4000/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5fe7974f905a935a40773fbc041cba75,Injured Palestinians receive treatment at the Shuhada al-Aqsa hospital in Deir al-Balah.
https://i.guim.co.uk/img/media/4f5178dd5c909803412d75bc1468318bcf619d08/0_0_8092_5395/master/8092.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3233638ff11edd86d122c514b0895138,Ultra-Orthodox Jews block a highway during a protest against army recruitment near Bnei Brak. The special legal status of the ultra-Orthodox the Haredim that has endured as long as the state of Israel came to an abrupt end this week following a supreme court decision that the group would no longer benefit from government subsidies and exemption from military service as is mandatory for most other Jewish Israelis.
https://i.guim.co.uk/img/media/fc98a471a54727f66dda74fcde3dcb985d81203e/0_0_5760_3840/master/5760.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=eb01a587b1f31bdc6ef3b87a5c8b1e19,A Palestinian woman reacts as she sits in the rubble of Gaza’s al-Shifa hospital after the Israeli military withdrew from the complex housing the hospital. Israeli forces pulled out of the hospital after a two-week raid that left most of the major medical complex in ruins. Hamas claims that the Israel Defense Forces killed 400 people in the compound.
https://i.guim.co.uk/img/media/983f425bb687c9f83e77c03462c4e4335b9059f3/0_0_6000_4002/master/6000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3c6aba6ae95d62a06856dc24564c83dc,Wreckage of the Francis Scott Key Bridge on the container ship Dali. The deadly crumpling of the bridge after it was struck by a giant container ship last week created wreckage that has been blocking a crucial shipping lane into the port. Concerns have loomed about the disaster’s widespread toll on the local and national economy.
https://i.guim.co.uk/img/media/7f65dfc5f2beea8ee4f99cdf7350b60dd74443bb/0_0_8192_5464/master/8192.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0fc72ffbf678301db8d18dfca4120c3d,A person walks past a damaged building cordoned off following the earthquake in Hualien.
https://i.guim.co.uk/img/media/97e02f201f353d1cf89dfa8e11f8996c93658e5c/0_0_5000_3333/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2af7d03f20cc4681324e5d3bd0118e38,Republican People’s party supporters celebrate outside city hall in Istanbul.
https://i.guim.co.uk/img/media/f1526103795b3571d061ba4a00e23290beb95163/0_0_4500_2830/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=388ba58040ae46d98dbdc59ced309fb9,Male members of the Železiar dance group throw water over local girls as part of a traditional celebration.
https://i.guim.co.uk/img/media/0b516d065d438196df31f45f27c4bc4d52974517/0_0_5843_3895/master/5843.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=3537631c6b35dd9e563b426825331989,A boy dressed in a hay suit walks on a field during an Easter procession called Marching Judas near the village of Stradoun. The procession is an old Czech Easter tradition in which the oldest teenage boy in the village is dressed up in a hay suit and a hat made of reed symbolising Judas the apostle who betrayed Jesus Christ.
https://i.guim.co.uk/img/media/dd711f77d7045d910353f15e8c9a25fa07feec17/0_0_5531_3687/master/5531.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=7f5da2784d1f9edb2c90d508b61cb058,Reindeer that belong to Sami herder Nils Mathis Sara are tied onto a sledge near Geadgebarjavri on the Finnmark plateau. A planned 54km power line to supply western Europe’s largest liquefied natural gas plant will be built on pastures reindeer herders use in summer snd in coastal areas where they say towns and cabins and roads and existing power lines and other infrastructure have already encroached on the land they use.
https://i.guim.co.uk/img/media/1e761f8cb4acac43d403598170d90fb20c17a049/0_0_4200_2800/master/4200.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=930ef7cb377ba22a291d0b2bab325d05,The giant panda Fu Bao at the Wolong national nature reserve in Sichuan. A chartered flight carrying the panda landed in Chengdu this week.
https://i.guim.co.uk/img/media/910a2d614ccddb74b75dced439987d2546708e9b/0_0_7826_5217/master/7826.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=ca5f78d9a7021327630ab56abfb0eb10,The Dali a Singapore-flagged container vessel remains stuck under debris from the Francis Scott Key Bridge. The bridge crumpled into the Patapsco River after it was struck by the giant cargo ship leaving the city’s port.
https://i.guim.co.uk/img/media/a528b8f2d563af8381dc424818b989410fd5d289/0_0_7823_5218/master/7823.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d6c141eda82b097d27886c856ae91d25,Jolimar an 18-year-old migrant from Venezuela shelters her two-year-old son Gail from the cold and blustery weather as they search for an entry point into the US along the bank of the Rio Grande river in El Paso. A controversial Texas law that would criminalise unauthorised entry into the state was placed on hold this week by a federal appeals court.
https://i.guim.co.uk/img/media/0eab0fbd96a674f1ebcf8174397edf328a7cf018/0_0_4464_2976/master/4464.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=eb519e85eaf9bd65e1b17c4ed8c939b8,Penitents of the Christ of health brotherhood take part in a procession during Holy Week.
https://i.guim.co.uk/img/media/59a90d7de9c45916efec421cbf111901b0fdc4a9/0_0_5000_3333/master/5000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d632d974bc125ccbc1f95910ccf30331,A resident looks at his home which destroyed by wildfires.
https://i.guim.co.uk/img/media/e26c05b94513e304175f99e9d741f3857363d880/0_0_8640_5760/master/8640.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=0a6a50cb7f28394d660df7b5ba4352c1,Palestinians carry the body of a woman found under rubble following an Israeli airstrike in Rafah. The international court of justice this week ordered Israel to allow unimpeded access of food aid into Gaza.
https://i.guim.co.uk/img/media/a5a8ac0d54a6595647fbc42f883c514582118e25/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d52d6c61fba999e6a465c5e045def74e,An ultra-Orthodox man kneels under obituary posters during the Jewish holiday of Purim in the Mea Shearim neighbourhood.
https://i.guim.co.uk/img/media/02335a0b9c2d3253fb901741b629fce589b9a745/0_0_5855_3924/master/5855.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=24c92798a853f5c86075dbab443d93eb,One of Spain’s famous Osborne bull billboards is painted with the Palestinian flag in Cabanillas de la Sierra.
https://i.guim.co.uk/img/media/30fb5af400186b5f4d123b086b9203ceeddd7aef/0_0_5173_3448/master/5173.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=9c5a17d4b08002c38ebfd39d23f411d3,Penitent women wear mantilla traditional shawls at the Córdoba mosque-cathedral before the Agonia brotherhood procession.
https://i.guim.co.uk/img/media/ddbbfbb5ce82848fcccfc26fc27ce78ba182d9b9/0_0_8192_5464/master/8192.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=930655c1ae8a6c2bf6b173e2873d689b,Buckingham Palace with its lights switched off for Earth Hour in London.
https://i.guim.co.uk/img/media/e0881a20d516161c85d88c795381a7adf577eb7b/0_0_7988_5328/master/7988.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2c5e21f19d85105fca9b09f91b559d0a,A Ukrainian serviceman kisses his partner who had arrived on a train from Kyiv at a railway station.
https://i.guim.co.uk/img/media/e8b0233e4c7d5ad6aa3c0e30c9609f8063a7ef2f/0_0_3000_2000/master/3000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=4a475570c297fe339ccde7af6e89c8af,A woman holds a picture rescued from the destroyed art academy after a Russian missile attack on Kyiv.
https://i.guim.co.uk/img/media/0164cfa0a1efcc96785e24e73f176efb0920ecba/0_0_5472_3648/master/5472.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=416ce32f34ea6a5bf033eef2f44f1c50,People gather on the rubble of a paramedic centre destroyed by an Israeli airstrike on the village. The bombardment killed several members of a Lebanese Sunni Muslim group.
https://i.guim.co.uk/img/media/09e9c93c841068418011e0e0150f4ee96752eaf3/0_0_8000_5333/master/8000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b999f354d80dca75d39d005668b1aa63,Wildfires burn at a cemetery in Nogales.
https://i.guim.co.uk/img/media/39ac5976b50bd6a20851e9e219d16041d5de8046/0_0_4500_3002/master/4500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=5658f5044787ec53acc398b774908aa4,People mourn at the Malindi hospital mortuary after receiving the remains of several family members who were victims of a Kenyan starvation cult.
https://i.guim.co.uk/img/media/f351ce5971c5821609e373b2f1a48fa1f9f3f74b/0_0_5621_3768/master/5621.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=556ae1bff2a89be8482d03dd196e0c50,A girl reacts as coloured powder is applied to her face during the Holi celebrations.
https://i.guim.co.uk/img/media/86ccfa4d20022819aea1105003fb2596553a4ed9/0_0_4000_2668/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=60936938ffb2f2e0f94a684533c6ac28,A man prays during Ramadan in the middle of the salt lake Karum at the Danakil depression. In the heart of the Horn of Africa the Danakil depression is one of the hottest most inhospitable place on earth with temperatures topping 50C.
https://i.guim.co.uk/img/media/e2960bc3e3dba30633696832ba0ad3358c71ebe7/0_0_8116_5413/master/8116.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2d924adcf60f67ca45a185a8f66e967a,Endrina from Venezuela holds her four-year-old son as a dust storm hinders migrants’ efforts to find an entry point into the US.
https://i.guim.co.uk/img/media/e88cce644768f42a578d711297a4c0ec63c1ca0b/0_0_4202_2801/master/4202.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=451fceb81bb6cee905b9bb31b03d61ad,People lay flowers at a makeshift memorial in front of the Crocus City Hall as Russia observes a national day of mourning after the massacre that claimed 140 lives.
https://i.guim.co.uk/img/media/62224ffc83677902f0e969e8d45e2f279103fbc2/0_0_7959_5306/master/7959.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b0bf37a4ab1e7436c71b09cc19635a85,A man suspected of taking part in the attack on a concert hall that killed 140 people is escorted by Russian law enforcement officers prior to his pre-trial detention hearing at the Basmanny district court.
https://i.guim.co.uk/img/media/ad954296368ffcc6cb6040691fc2042d6a7e86a5/0_0_3500_2333/master/3500.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=d7eb8cf1002cf1e85abad4480b983fd9,The Dali container vessel after striking the Francis Scott Key Bridge that collapsed into the Patapsco River in Baltimore.
https://i.guim.co.uk/img/media/986a32c35c1b58e69a91ed2acd39805f3e7fd15e/0_0_5349_3566/master/5349.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=2891ded69fbb16f8da8f72c8b29e2fcc,Palestinians flee after Israeli bombardment in Gaza City.
https://i.guim.co.uk/img/media/f806d85bae8c6abdf11d5a8953d47a07163ff4ea/0_0_4000_2667/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=00159e7ece4aa1050101fe7f3be548d3,Ukrainian soldiers run near the site of a rocket attack on an industrial building in the Kholodnohirskyi district of Kharkiv.
https://i.guim.co.uk/img/media/a490f6e8ce22d61fcaa1c9528b5356801f3a88b2/0_0_4000_2792/master/4000.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b7e3f571885e66a33e88e2530cfbbb4a,Three lion cubs at Yorkshire Wildlife Park after being saved from a war-torn area of Ukraine. Three-year-old Aysa was at a private collection in the Donetsk region when Russian forces invaded. 
https://i.guim.co.uk/img/media/64134315d77c13074d69e3a937e952e67b082899/0_0_7669_5113/master/7669.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=00f242e649782461f232864994bf88c4,A Palestinian boy rides a donkey on the rubble of destroyed houses in Rafah.
https://i.guim.co.uk/img/media/0c07b8e4237b0e4e571e9ce6d2aa69ec8b192930/0_0_4200_2801/master/4200.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=b648a4d8723dee2f0e266d1c202a3e32,Baye Fall followers chant during a celebration as they return from the Great Mosque in Touba to the house of Cheikh Ndiguel Fall. The Baye Fall is a Senegalese Muslim sect and a branch of the Mouride brotherhood.
https://i.guim.co.uk/img/media/42b34adcd86f62deb1dadb55937f90d96f8cc672/0_0_4200_2801/master/4200.jpg?width=660&quality=45&auto=format&fit=max&dpr=2&s=57665d918c7a9c76f6667dd211e24427,A defaced campaign poster for presidential candidate Amadou Ba of the Alliance for the Republic.
